,path,age,gender,face
83,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_4217.jpg,0,3,1
84,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_fruit_493.jpg,0,3,1
85,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_2820.jpg,0,3,1
86,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_1218.jpg,0,3,1
87,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_1498.jpg,0,3,1
88,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_370.jpg,0,3,1
89,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_2144.jpg,0,3,1
90,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cow_1629.jpg,0,3,1
91,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_1558.jpg,0,3,1
92,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2642.jpg,0,3,1
93,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_724.jpg,0,3,1
94,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_3769.jpg,0,3,1
95,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_195.jpg,0,3,1
96,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_731.jpg,0,3,1
97,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_3440.jpg,0,3,1
98,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_950.jpg,0,3,1
99,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_fruit_673.jpg,0,3,1
100,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_4187.jpg,0,3,1
101,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_1594.jpg,0,3,1
102,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_dog_128.jpg,0,3,1
103,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_4288.jpg,0,3,1
104,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_1225.jpg,0,3,1
105,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_130.jpg,0,3,1
106,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_432.jpg,0,3,1
107,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_elephant_841.jpg,0,3,1
108,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1718.jpg,0,3,1
109,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_92.jpg,0,3,1
110,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_2093.jpg,0,3,1
111,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_3088.jpg,0,3,1
112,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_130.jpg,0,3,1
113,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_1860.jpg,0,3,1
114,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_19.jpg,0,3,1
115,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_2778.jpg,0,3,1
116,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_flower_480.jpg,0,3,1
117,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_623.jpg,0,3,1
118,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_3341.jpg,0,3,1
119,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_973.jpg,0,3,1
120,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_509.jpg,0,3,1
121,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_butterfly_648.jpg,0,3,1
122,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_159.jpg,0,3,1
123,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_2071.jpg,0,3,1
124,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_flower_832.jpg,0,3,1
125,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_269.jpg,0,3,1
126,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_4780.jpg,0,3,1
127,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_4248.jpg,0,3,1
128,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_876.jpg,0,3,1
129,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_2315.jpg,0,3,1
130,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_1221.jpg,0,3,1
131,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_2366.jpg,0,3,1
132,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_546.jpg,0,3,1
133,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_airplane_698.jpg,0,3,1
134,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_2971.jpg,0,3,1
135,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_flower_779.jpg,0,3,1
136,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_1679.jpg,0,3,1
137,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_1169.jpg,0,3,1
138,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_1508.jpg,0,3,1
139,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_747.jpg,0,3,1
140,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_686.jpg,0,3,1
141,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2120.jpg,0,3,1
142,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1983.jpg,0,3,1
143,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_motorbike_620.jpg,0,3,1
144,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_677.jpg,0,3,1
145,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1990.jpg,0,3,1
146,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_2136.jpg,0,3,1
147,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cow_755.jpg,0,3,1
148,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1778.jpg,0,3,1
149,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1558.jpg,0,3,1
150,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1311.jpg,0,3,1
151,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_3782.jpg,0,3,1
152,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_266.jpg,0,3,1
153,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1675.jpg,0,3,1
154,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1133.jpg,0,3,1
155,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_1668.jpg,0,3,1
156,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1630.jpg,0,3,1
157,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_492.jpg,0,3,1
158,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_elephant_1428.jpg,0,3,1
159,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_2733.jpg,0,3,1
160,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_433.jpg,0,3,1
161,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_1115.jpg,0,3,1
162,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_707.jpg,0,3,1
163,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1280.jpg,0,3,1
164,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_1720.jpg,0,3,1
165,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2105.jpg,0,3,1
166,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_1492.jpg,0,3,1
167,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2271.jpg,0,3,1
168,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_1687.jpg,0,3,1
169,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_3545.jpg,0,3,1
170,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_962.jpg,0,3,1
171,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_1045.jpg,0,3,1
172,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_2604.jpg,0,3,1
173,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_94.jpg,0,3,1
174,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_450.jpg,0,3,1
175,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_elephant_1193.jpg,0,3,1
176,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1315.jpg,0,3,1
177,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_airplane_248.jpg,0,3,1
178,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_cat_401.jpg,0,3,1
179,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_1299.jpg,0,3,1
180,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_4179.jpg,0,3,1
181,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_2183.jpg,0,3,1
182,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_293.jpg,0,3,1
183,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_car_466.jpg,0,3,1
184,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_1410.jpg,0,3,1
185,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_1253.jpg,0,3,1
186,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_2922.jpg,0,3,1
187,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_butterfly_1339.jpg,0,3,1
188,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1690.jpg,0,3,1
189,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_3830.jpg,0,3,1
190,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_airplane_36.jpg,0,3,1
191,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_921.jpg,0,3,1
192,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_1080.jpg,0,3,1
193,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_cat_94.jpg,0,3,1
194,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_dog_102.jpg,0,3,1
195,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_car_814.jpg,0,3,1
196,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_271.jpg,0,3,1
197,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2435.jpg,0,3,1
198,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_1321.jpg,0,3,1
199,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_120.jpg,0,3,1
200,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_791.jpg,0,3,1
201,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_horse_1205.jpg,0,3,1
202,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2517.jpg,0,3,1
203,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_airplane_670.jpg,0,3,1
204,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_cat_14.jpg,0,3,1
205,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_4121.jpg,0,3,1
206,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_1326.jpg,0,3,1
207,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cow_1091.jpg,0,3,1
208,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_3070.jpg,0,3,1
209,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_1193.jpg,0,3,1
210,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_4180.jpg,0,3,1
211,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_2314.jpg,0,3,1
212,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_207.jpg,0,3,1
213,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_car_221.jpg,0,3,1
214,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_butterfly_479.jpg,0,3,1
215,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_car_281.jpg,0,3,1
216,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cow_1007.jpg,0,3,1
217,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_motorbike_19.jpg,0,3,1
218,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_elephant_274.jpg,0,3,1
219,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_3711.jpg,0,3,1
220,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_cat_857.jpg,0,3,1
221,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_2151.jpg,0,3,1
222,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cow_1431.jpg,0,3,1
223,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_dog_4014.jpg,0,3,1
224,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_1473.jpg,0,3,1
225,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_519.jpg,0,3,1
226,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_2248.jpg,0,3,1
227,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_707.jpg,0,3,1
228,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_2429.jpg,0,3,1
229,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_spider_517.jpg,0,3,1
230,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_elephant_749.jpg,0,3,1
231,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/natural_images_fruit_239.jpg,0,3,1
232,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_chicken_1733.jpg,0,3,1
233,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/landscape_4162.jpg,0,3,1
234,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_cat_986.jpg,0,3,1
235,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_sheep_521.jpg,0,3,1
236,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_351.jpg,0,3,1
237,/home/sarah/Deep-Learning/MS3/preprocessing/MS3_rawData/noFace/animals10_squirrel_1719.jpg,0,3,1
